-0.698385906,0.20389024,-1.108169713,-0.386739538,-1.314358046,-1.816261746,1.610511105,0.440495552,0.617985379,-0.117217454,0.293101347,0.848731887,-1.005934579,0.412301363,0.516540971,-0.757196101,0.401572949,-0.532330805,-1.120409244,-0.161004121,-0.365020715,0.320138078,-0.656000975,0.001482563,0.322028131,0.171200389,0.404699643,0.23267642,0.218376306,0.288589715,0.689374153,0.502110718,0.116232217,-0.015296653,0.328479943,0.166691852,-0.453887106,-0.604169669,0.319876989,-1.145755457,0.135466318,0.022731837,0.05186806,-0.094419935,-0.825067417,-0.23132084,-0.032160429,-0.741725584,0.310799095,0.562776588,0.077033393,-0.084763278,0.296766878,0.572717061,-0.043965208,-0.443773328,-0.216402869,-0.20750893,0.140729635,-0.422577001,0.213635361,0.662864518,0.143527846,0.185140691,-0.035361194,0.663299905,-0.398532343,-0.448629493,-0.172942536,0.374855676,-0.014073758,-0.271672206,-0.430055847,0.136197952,-0.065661468,-0.213248236,-0.045558951,-0.034611624,-0.194005494,-0.251083946,0.501311783,0.073211755,-0.361947339,0.803669718,0.066404422,-0.212726782,-1.212586307,0.387541949,0.171529228,-1.378213432,-0.194484677,0.504827625,-0.460189902,-0.232425596,0.289187191,0.564918757,-0.247748834,0.170094492,-0.2366563,-0.398274397
-1.136211418,0.308037754,0.104054986,1.390667149,-0.154350177,0.39033917,-0.035667142,0.219430859,0.240829265,-0.200680086,-0.512579563,0.149818737,1.50504456,1.113200141,2.304310618,0.319925069,0.276617952,0.753322778,-0.627308124,0.693795731,-1.48130941,0.354373568,0.617101357,0.539267925,2.276838095,-1.270791328,0.266071331,0.045735547,-0.715793896,0.746254941,-0.156172742,1.224166869,-0.038303708,1.311948699,-0.648620266,0.162300657,-0.620971877,-1.805187671,0.982940808,0.592367064,-0.261242848,-0.273320331,-0.295866708,-0.269509766,0.091723269,-0.54678419,0.159968577,0.390267675,-0.455823377,1.340165482,-0.6644348,0.176124946,-0.092949981,-0.317044918,-0.288262311,0.872011784,0.833111831,0.962477825,-0.492394456,0.173306544,-0.219766278,-0.106243073,-0.697702424,-0.136985172,-0.343361128,0.748907945,-0.11933544,-0.71064246,0.099420947,-0.883424672,-0.794755788,-0.223179351,0.661585687,-0.310230759,-0.558550092,0.376630103,0.129038364,0.155001397,0.478740409,-0.068675317,0.577077089,-0.03813817,-0.742276982,-0.192327847,-0.748877516,0.450279849,-0.021634077,-0.702631276,0.738331996,-0.930387276,0.639189646,0.761063045,1.032356251,-0.191758341,0.227866708,-0.187860709,0.823479074,-0.212601195,-0.780499329,-0.578980568
-0.764303143,0.840258476,-0.84911377,0.033923989,-0.497263933,-0.699613159,0.434474052,0.368960505,0.24610582,-0.02677172,-0.48969702,-0.397833553,0.23586461,-0.71279373,1.100529246,1.054860877,0.645213939,0.411268453,0.099930773,-2.411018644,-2.380041539,0.710946936,1.014190504,0.416895147,-1.58431392,1.501189657,0.65901584,-1.289777117,0.265235914,0.451948016,0.033614382,0.302624388,0.828966907,-0.607492953,-0.007053477,-0.311768992,0.275909797,0.478368298,-0.221993242,0.063909244,0.106783108,0.054758285,0.167548966,0.286242398,0.475562822,0.313837907,-0.41804512,-0.09452687,0.184977089,-0.667458179,-0.307773914,0.257936204,-0.119066185,0.036833251,-0.087314591,0.022222975,0.18357373,0.431689364,-0.091888186,-0.852976031,0.134585366,0.254755473,-0.289450745,-0.832633812,0.386185096,0.291256975,-0.343387081,-0.732188605,0.292456292,0.382105682,0.633554149,0.032128844,0.282018482,-0.383216931,-0.031424811,-0.72507841,-0.06538055,-0.198601033,-0.335740322,-0.583932621,-0.430967626,0.006374175,-0.087814431,0.133334235,-0.054818918,-0.227318137,0.921553354,-0.328606295,-1.481230638,-0.532465707,0.721938091,0.891711962,-0.123398448,-0.02866831,0.519762023,0.385559874,0.514083672,0.178310912,-0.468120168,0.247616768
-1.008873288,0.24666499,-0.172758823,0.909392632,-0.513849109,-0.148856303,1.302566056,0.132463036,0.619553733,0.438063716,0.483482905,-1.732028432,-1.725495235,-0.205435608,-3.526439212,-0.750444003,-0.077633205,0.29102417,-0.680865993,-4.424232116,1.187933585,-0.211255853,0.08702412,0.055299399,-0.421917103,0.42625702,-0.227121356,-0.793956283,-0.616864847,-0.413516898,-0.381185442,0.569123268,-0.403584318,0.629163054,-0.253457452,-0.692215059,0.109982244,-0.520759783,-0.561412621,-0.358355616,1.101507376,-0.546733615,0.455028328,0.085343086,0.221140433,-0.350013865,0.077736221,0.358257183,0.257768528,-0.053195469,-0.419235489,-0.501989271,-0.229691813,-0.30678292,-0.14419812,-0.193245905,0.013826986,0.19645415,0.682457521,0.244145797,0.585304966,-0.176691022,-0.047551827,0.343114027,0.310724154,0.092901504,-0.113138571,-0.176040043,0.202297541,-0.123483678,0.562851425,-0.090879945,-0.213262433,0.163277877,-0.072358193,0.411612424,0.005408189,0.051527883,-0.086672063,-0.040795462,0.240556725,0.090765121,0.285110933,0.255497105,0.398838828,0.042895735,0.483853996,-0.09652385,0.086208789,0.45788318,0.229706301,0.173291608,0.057530833,-0.217168031,-0.040859759,0.37574032,0.209438798,-0.016493147,0.129341162,-0.146610518
-0.891303644,0.086065169,-1.566016235,-0.638344134,-2.059072945,-2.746080186,2.432172316,0.10224187,-0.063678602,1.24350418,0.069683114,0.652134588,1.69164903,-0.087172491,-0.485041744,-0.012326888,-1.498512252,1.308316922,1.847963866,1.445395843,2.195780058,-1.601267517,1.063117831,-0.27733842,1.884350938,0.482364826,-0.107843942,-0.540089507,0.157641209,0.315623914,-0.851313624,-0.160789671,0.322662186,0.485930227,-1.104947387,1.182387035,0.577570135,1.260750614,-0.414105602,1.66874524,-0.409918942,0.65860754,-0.200145448,-0.448427144,0.255299247,0.600850886,0.572248775,0.127719502,-0.675927677,-0.983131632,0.139594674,-0.788984637,0.343897129,-1.047358722,0.051450567,-0.47448625,-0.163143846,-0.770893095,0.145981204,0.04617083,0.371145333,-0.760449241,0.587283642,0.438260362,0.256054977,0.175869278,0.1619461,-0.043430759,-0.372004169,-0.106739446,0.566814424,0.468142557,-0.096617911,-0.401008324,0.302363565,-0.702977949,0.823698146,0.81194942,-0.305565328,-0.078941651,0.064225908,-0.477090216,0.001890606,0.407305247,-0.400814137,0.207494903,-1.21835265,0.033238881,0.118122898,-0.73931251,-0.388651673,0.081450252,1.581848845,0.401409176,0.084639414,0.709028613,0.286281628,-0.020967728,0.126604769,-0.278929427
-0.880481378,0.743554233,-0.327469272,-0.626401911,0.155069369,0.068861046,3.142267752,0.152734163,-0.683317916,-0.014070339,0.272395408,0.351759376,-0.360312277,-0.23550062,-0.329049805,0.164330805,0.321839131,0.050521282,0.140186614,-0.346710526,-0.534149957,0.145086684,-0.455438685,-0.462529996,-0.588046938,0.313469477,-0.727243698,0.497743199,0.220896824,0.594170942,-0.542438449,0.098940728,-0.242757342,-0.765865761,1.040290191,0.269973492,-0.362471026,0.125417468,1.658210557,1.700031169,4.416202894,-0.369625686,1.227142166,-0.32665921,-0.057151257,-0.870493345,1.021486443,1.157423415,0.056546425,0.600757475,-0.211207918,-0.654936082,-0.148304508,0.14105376,0.299110295,0.621272161,0.050747982,-0.078179467,-0.785109483,-0.470896914,-1.492409252,-0.141055055,0.360135879,-0.518947368,0.025579556,-0.119383266,0.320185225,-1.404393428,0.087504402,-0.271154617,0.050314408,0.059970935,-0.295987613,-0.674249023,0.414468949,0.063041393,-0.169740234,0.488096227,-0.03868883,0.169702912,0.27565717,0.000606276,0.173770841,0.002502765,0.382880893,-0.014723296,-0.676254369,-0.429784029,-0.79912749,0.66206824,-0.344791603,-0.590834887,-0.270535869,-0.733955141,-0.445621807,-0.009073091,-1.157634847,0.255916811,-0.014890409,-0.123190435
-0.022905799,0.042707198,-0.198418447,-0.003882474,0.051935008,-0.029515888,-0.084228625,-0.012447098,0.040758268,-0.012875537,0.037946045,0.088622287,-0.103106576,-0.157096172,0.120360357,0.10214159,0.105864393,0.015622978,-0.000246808,-0.138802888,0.15656175,-0.159904576,-0.024899003,-0.034811352,0.071960085,-0.25059572,0.297832945,0.103616382,-0.181414571,-0.006385135,0.058085329,-0.155975751,0.023847835,0.052761721,-0.049606823,0.089543432,-0.08688999,0.077881819,-0.053983682,-0.103143565,0.108991725,-0.037908174,-0.154269615,-0.039885158,-0.185138302,0.137416831,0.083768855,0.371886136,-0.240336545,0.07025373,0.27117019,0.304765444,-0.167593749,0.000484011,-0.262190883,-0.652199273,0.218175704,-0.129392496,-0.093187809,0.107507025,-0.28212201,-0.317844746,0.287211355,0.535191811,0.12885452,0.047598116,0.043054738,-0.195311727,0.198740139,0.202228357,-0.07017239,-0.429700073,0.079118603,-0.020053268,-0.353201319,0.172418891,-0.402057691,-0.052013417,0.285424336,-0.099265788,-0.03444015,-0.119000195,0.207127224,0.288790906,0.021705741,-0.20935219,0.378816377,0.174266184,0.342266772,-0.327503663,0.013040179,0.091365033,-0.278515167,-0.097491312,-0.08085013,0.017668368,-0.306787529,0.205259212,0.089612396,-0.066588795
-0.69013367,0.126041133,-0.288123974,0.847494968,-0.392075929,0.025913164,0.280488418,0.670527528,0.16346097,0.100226942,1.088381979,-8.086787384,-1.22290003,-0.63633465,0.947643616,-0.001484424,-0.065401984,-0.494273227,-0.418800007,1.049690735,0.987758367,0.347388589,-1.028991372,0.180377549,2.117552541,-0.353267825,0.002755397,0.75803467,-0.533998639,-0.59196215,-1.71884783,1.530729065,1.363470468,-3.007769229,-2.26217836,1.014837816,0.136782147,-0.708001777,1.4339404,0.761916216,-0.625200244,1.15203216,-1.067887681,0.324558715,0.990090966,0.695271422,0.04823986,-0.713138743,0.376088912,0.997404255,2.346692068,0.72698832,0.315057132,-0.205770912,-0.390167337,0.671615109,-0.031526091,-0.152207159,-0.623891174,0.771308104,-0.4026836,0.80781477,0.770346606,-0.705623368,0.093916032,0.243767225,-0.038413101,-0.297603123,0.704508798,0.436099059,0.015303506,0.332351994,0.110332626,-0.388547259,0.229035231,-0.409432586,0.334863383,0.410135077,0.182473444,-0.153665385,-0.126402163,-0.599986106,0.030133759,-0.396815761,0.482495739,-0.397642539,0.523448257,0.027164596,-0.553897697,-0.365300323,-0.080308481,0.252273124,-0.17490416,-0.436619004,-0.447484057,-0.796339967,0.582827526,0.152739843,0.07648195,-0.546477217
-0.379458195,1.429206254,-0.21109265,1.429361946,-0.42678307,-0.053597939,-0.274473055,0.025750588,-0.390943138,0.024064426,0.418039007,0.220904095,-1.203361297,0.319762568,1.035283685,0.324511244,0.228107407,-0.090198569,-0.002459443,-0.073511717,0.926974997,-0.231217504,0.257338429,-0.296602743,0.99469126,0.317286579,-0.003873435,1.016340425,0.538005156,0.197590486,-0.056652034,1.099984023,0.14429925,-0.271011926,0.328758832,-0.155665521,-0.069636007,-0.79722244,-0.439623275,-0.044701533,0.772093597,0.189756011,0.31201047,0.212777626,-0.071229773,-0.332880192,-0.199312387,0.013216717,0.109973339,-0.070876473,-0.461814397,-0.035792618,0.076034756,-0.452656726,0.343190271,-0.9127717,-0.116020843,0.411188552,0.82300173,1.336661176,0.02590155,-0.082991448,0.16761466,-1.120276408,-0.038421913,0.016766147,0.312364222,0.372472955,0.215862125,0.19029657,0.093455134,0.144131672,0.224926572,-0.139873049,0.194641526,0.136157589,0.13072438,-0.389991515,-0.119367985,-0.232905791,-0.737326515,0.240847718,0.442027985,0.100617782,-1.389928757,0.752284196,-0.704077538,0.06450674,-0.306074124,-0.197129869,0.062930022,-0.360607383,-0.691015659,0.411884963,0.209896269,-0.419000787,-0.910805568,-0.120164351,-0.300023361,-0.016309741
-0.174266617,0.390058855,-0.642889481,0.227633213,0.217840899,0.016074305,-0.190907145,0.215018369,-0.501694644,0.280470867,0.077841777,0.352926375,-0.898561974,-0.586032351,0.420199715,0.437778463,0.421490537,0.066875594,0.117951235,-0.768701045,0.632331399,-0.75135817,0.293808015,-0.059209073,0.930719187,0.127599465,0.56368083,0.274746887,0.188477973,-0.315108522,-0.432969163,-0.050965411,0.386586296,0.420866386,0.017569568,0.315365515,-0.357493039,0.640218388,0.197908772,-0.759972294,1.092443576,0.075089338,0.140766585,-0.071633455,-0.335405875,0.738785736,-0.052856283,0.011179241,0.275282997,0.638058949,0.539399571,-0.221165008,0.169990995,0.956538425,0.172536876,-0.167639607,0.680778143,1.009492998,0.472152546,-0.383830018,-0.826068355,-0.098885464,0.256472447,0.325454322,0.420196469,0.031879017,0.192493195,-0.275000307,0.209204792,-0.031252663,-0.150213594,-0.559218038,0.185334503,0.3919711,-0.11615086,0.08311315,0.331852332,-0.120955263,-0.01493181,0.216440919,-0.183011944,0.469306038,0.279828514,-0.184435662,0.572431239,-0.295565515,0.083338433,0.737917393,-0.595026746,-0.017966508,1.037839879,0.273956021,-0.317734867,0.518326602,-0.169630184,0.299221109,0.028855624,-0.563859143,0.151706356,-0.212129001
