@relation train
@attribute b0 real
@attribute b1 real
@data
0.5509008484343237,0.08925940622628495
-0.017018480528101,-0.06666193448357945
-0.1523656305189911,-0.09358147900441856
-0.11804693865380579,-0.09504312011241497
-0.15523321769905385,-0.09684050567521808
-0.14743291794021393,-0.09298410318902972
-0.06185097084511408,-0.042781694189290925
-0.14500504534824826,-0.07950395050832004
-0.14237144538523855,0.06846996172760986
-0.15290535911869085,-0.0944238419230363
-0.13278117873842046,-0.09333198125438623
0.2650034611719711,-0.04397970823984084
-0.13318291700823168,-0.09733746132261793
0.8551963070671297,-0.025427613517369083
1.389560736261804,0.42165994914463195
-0.15327203585220336,-0.09508564964821438
-0.15547357290583558,-0.0962099289623015
0.06306594770426348,-0.07026988378291836
-0.14618461157127738,-0.0969712739661191
0.09831254949036072,0.07740027916050042
-0.14817950525121149,-0.06099047935465965
-0.145082106066271,-0.09691816930197654
-0.004635784547113233,-0.055132057914151565
-0.1539854064958375,-0.09492619611313924
0.9289052944571438,-0.04924619996457757
0.7595379164970101,-0.09398725723315211
0.05741444590519789,-0.09661804413931759
0.2980511370639117,0.3608553523665006
-0.14145058772171074,-0.09436945281661843
-0.111977215372689,-0.06976495256281383
-0.15072383800671585,-0.09493196071855761
-0.1324353440234198,-0.03717573549683099
-0.14936083464355607,-0.06989519500829826
-0.047664569481949456,-0.053470858549654776
-0.129078827914246,-0.06164576457352747
-0.1537135643581731,-0.0948573408471441
-0.15325591254780566,-0.09353535496471783
0.10787793743880535,0.5190257664780984
0.010841904140822213,-0.07216835248631853
0.10481554941831282,-0.1054851817235253
0.020233200087898057,-0.08738301627136992
-0.15354981057686296,-0.07910373862850635
-0.12751096488594868,-0.09330498053859246
-0.14776900574839807,-0.0885120690968764
-0.15181942746707006,-0.09450511081198949
-0.1421089641020423,-0.09492890436860289
-0.15056409461074824,-0.06436006145856026
-0.09796117606647062,-0.08644585302548846
-0.12858659445888368,-0.09607666085351935
-0.15067084216678908,-0.07907240263715466
-0.1238269244872485,-0.059874543962673346
-0.15294510935921216,-0.09540058193209058
-0.1524102269753931,-0.08089377241272142
-0.14466540207903641,-0.07896692086685572
-0.13024888070202095,-0.09512339024683168
-0.1071579957806598,-0.09582589696744644
-0.15021683589714116,-0.07823180561313965
-0.04872151152463886,0.017440450971585676
-0.08207477307505534,-0.08778152989497963
-0.15266949432605958,-0.08715386125230541
-0.1524254915242005,-0.09535317898570364
1.7579955517818147,-0.05131248321701005
-0.0833400956063025,-0.09596682647329881
-0.1406329940948291,-0.09527678615484231
-0.14447257702569066,-0.053337418906887125
-0.14546326455696768,-0.09440845520339546
-0.15330962144739632,-0.09481482138274192
-0.1509101778518637,-0.09412100197660543
0.04049524326138724,0.0026165640331627564
0.054522354928103416,-0.07027372267496027
-0.1531204152632889,-0.0945532051024314
-0.1276217308391587,-0.09861037053928014
-0.12958406311237697,-0.08589769370566508
-0.05904449546440363,-0.08056541870677533
-0.07436045024902996,-0.09498051754181462
-0.13293448933913507,-0.09514095427013158
-0.1211799233640903,-0.08722910443411454
-0.09690086580379904,-0.0955743753028329
-0.1447718229708512,-0.08545415207863749
-0.15259641388492776,-0.09539208247465378
-0.15283966056613443,-0.09449399513901019
-0.10791207718891825,-0.08638157934624847
0.5036723145959705,-0.11625854898856344
-0.15238978660575084,-0.09497163245514006
-0.15088795598463578,-0.0620531881332496
-0.13757327547451273,-0.0962090441992143
0.01441778655117504,0.09140754807163688
-0.10145784292387797,-0.08378179524503378
-0.15405793312758076,0.2507442110698697
0.2800212863567843,-0.03959594875003892
-0.15050709575770854,-0.09481360020516529
-0.09280574868678412,-0.08594124095658673
-0.15344187198944703,-0.09473389795254422
0.05447639117474278,-0.08966871024885481
-0.15316407294622247,-0.09458361439606729
-0.1531196207954786,-0.09454473447405543
0.02478506281854974,-0.09610689470313111
0.03385435687926587,-0.05202350814820281
0.0064301486502428605,-0.06607929502714624
-0.12782230769144537,-0.07129559437556131
-0.11747099603661529,-0.05347604640482309
-0.15285215608033675,-0.09507503737996571
-0.152683031092847,-0.0788161599083637
-0.1526635526486881,-0.09469507637210409
0.2246405189577225,-0.032096909455244765
-0.08591355202216429,-0.08559926235833004
-0.07472864902596196,-0.09672945371079515
-0.15342780301786066,-0.09495651629190707
-0.1509699307859167,-0.09380711972190589
-0.1515168938190265,-0.062098078378820816
0.2085006650310352,0.10154471904035993
0.7722195836654661,-0.03778380753235993
-0.10724571609861265,-0.10139861264672478
-0.09796847233721023,-0.09587351672437656
-0.14435285093224465,-0.08570413637300969
-0.06680086266014323,-0.06206302293178412
-0.1527708341806905,-0.0791252763258764
-0.13171445797729847,-0.09468883883575366
-0.07434452156335947,-0.09582287461400303
0.1813895220302955,-0.06713296920425509
-0.09997562063248312,-0.09554546860813046
-0.1310024964396343,-0.09613382752274674
-0.1363693322708875,-0.08595141378483062
-0.15334811434450207,0.25597174943584233
-0.14638192298462926,-0.09567103231729265
-0.1501607419126476,-0.07287688765431431
-0.03194940941088364,-0.08784085888829504
-0.15360278419559095,-0.09473753804913727
-0.10599488192734584,-0.09627025082402547
-0.15321621962138263,-0.09464150721971368
-0.15438251965109331,-0.09679126331017718
-0.1385664602854698,-0.09467309265211044
-0.15139188062817263,-0.09466723461702886
-0.14597934519439942,-0.09510552488195986
-0.1495234543911453,-0.09294899401591117
-0.15144228169602725,-0.09693574257524826
-0.1249151219835732,-0.013141418756283205
0.19571156058506645,-0.12012358764122502
-0.14606342504571915,-0.09518829864075139
-0.15007388185702863,-0.09744367064767598
-0.14620316674514736,-0.09461073388264808
-0.13084083888712408,-0.08673284757651514
-0.14510323688539373,-0.09487653431125309
-0.12814521678507615,-0.06980048288598803
-0.1302222017705459,-0.09524768046369207
-0.08870535578707786,-0.04485124107894493
0.02258913972962132,-0.0988827637636114
-0.07578737532697934,-0.05007269317672645
-0.1321206598085276,-0.09649184844778869
-0.10598029612344564,-0.09354856874971017
0.09298792956806183,-0.06464532290391373
-0.03635048560370818,-0.08700193585423723
-0.15321453597086296,-0.08777007345682492
-0.14519161850878784,-0.09469631223645986
-0.1500927621647181,-0.09505604495895258
-0.1338799240769009,-0.05270637154988412
-0.15322804042939817,-0.09437431628642151
-0.10942746167588976,-0.095717395212027
-0.15390278134754604,-0.09515206565673522
-0.01923293084406646,-0.03279989975707236
-0.15321174332092527,-0.09471858829197129
-0.11846183623907339,-0.09428527646514952
-0.10888992629545909,-0.08782297988987149
-0.1094442118938393,-0.09412535791078513
-0.15181932375920607,-0.09504766372511762
-0.15381771894534826,-0.09494743150303823
-0.11555504740106921,-0.08605876328269482
1.5422948245653874,-0.0962558222008573
-0.15081907804320233,-0.07880588272001741
-0.01227078684823181,-0.05401535139255309
0.7670342403610945,-0.02132677367110466
-0.10809647729984835,-0.08651991523431768
-0.1540241485255117,-0.09551756568914582
-0.042253936019363024,-0.08727994962861994
-0.10652792925068494,-0.0951361845106969
-0.14709262033362208,-0.09479113705446943
-0.15080770824687587,-0.0785789270002806
-0.14094474283220326,-0.09717271576751836
-0.07196912271550164,-0.0813599238101709
-0.14630451765234515,-0.09472033584776755
-0.0430220563344618,-0.08522060667669212
-0.1223205801946879,-0.09471591361567898
0.7658703311087753,-0.09709502694564198
-0.10240274321525852,-0.09393208551385997
-0.15233985413042744,-0.08692023531171456
-0.15333419938926646,-0.09462325150209489
-0.15306061183092265,-0.0941548700898779
-0.14112181693339082,-0.07731846853070067
-0.153538678423252,-0.09478750292710877
-0.07502945869567623,-0.06224367619753639
-0.15341180582684485,-0.09457687681575207
-0.15152707642550028,-0.0851194317804246
-0.15303682702077778,-0.09425132732899989
-0.1370614280183873,-0.09465355584400488
-0.15306191159189986,-0.09596589448575023
-0.1530259137254919,-0.09478135620590883
-0.01916871102712317,-0.026755788878846453
-0.13169660635887084,-0.06506316992578205
-0.1536323952069487,-0.09496775127392673
0.7175383103063643,-0.05196209895806535
-0.12042123255521218,0.02382625594637045
0.01838016642397285,-0.09493214798029133
0.7778185225968054,-0.07934411394059201
-0.09072888626301423,-0.09540294510526935
-0.12796717760039714,-0.09397753784804626
0.02941504638253425,-0.02223277018741214
0.031126966437766034,0.03869585643688371
-0.13965715757532468,-0.09549491726112304
-0.11807788571337219,-0.06848438560962657
-0.13826300363084218,-0.09427506841006648
-0.13044466385917527,-0.0949456509596787
-0.15110339449088536,-0.094262864587972
-0.1517195787925824,-0.09249907790586956
-0.1522178697373234,-0.09446310196679455
0.35035415896499666,-0.07153563740144299
-0.12252835270807644,-0.09533783759396243
-0.12816925858608183,-0.0583198940007863
-0.04068358459867178,0.1676526704350469
-0.15241538587587303,-0.09424511868088824
-0.14586518003320043,-0.09461707137852735
-0.13018749832856855,-0.09554678097766038
-0.10602266748750286,-0.0633951716668243
-0.15205124194186725,-0.09404988486284035
-0.16131029298262128,-0.10159418770603987
-0.1511665045812689,-0.06199124973153989
-0.1603995736187957,-0.0998207162938999
-0.138979696429948,-0.09465163191093458
-0.11142130608992754,-0.09239039295013302
0.05213871380424015,0.0175111565305832
0.21996436161195165,0.0502330453975005
-0.14797875791950962,-0.09440392813277106
-0.14756546975477278,-0.0952071458385358
-0.09152332709787113,-0.07930656017204553
-0.14952440829130806,-0.0928604866251574
-0.1369611195917001,-0.07305609506818965
1.506920618421629,-0.0690416909598113
-0.15299238633276838,-0.09572715522617285
-0.14905948916207515,0.18973072644148523
-0.15135030629057683,-0.09120740133991995
-0.1224305375260141,-0.08521843801570957
-0.137387171862559,-0.07918280242777717
-0.10746032158745647,0.1865954289260796
-0.15443249596917563,-0.09584923192295726
-0.07562699490805894,-0.09480272201318603
-0.15327570107163216,-0.09497161581523704
0.019561913105116277,-0.01952287292424281
-0.15351158411360472,-0.09480627077268357
-0.15332170367256787,-0.094588121218707
-0.15274848181842213,0.0941490175476478
-0.1487891971260999,-0.02980209755554279
0.1399337763190595,-0.09661730937830233
-0.011101051394379814,-0.10000340021538275
-0.1509022711625274,-0.08482209975274478
-0.1234371865746089,-0.09449724257035559
-0.15629762133074548,-0.09655120388943056
-0.15297847603826914,-0.05428422305097868
-0.15339070112994477,-0.07921060582669263
-0.1071877046041789,-0.07886764569404338
0.7183842322258585,-0.05990784910092264
0.018753606695824602,-0.0961830944517347
-0.04927441212964533,-0.021004949295137083
0.013802571491913537,-0.07772259266516078
-0.15100740553120534,-0.09884284127218845
-0.0679978264878754,-0.09585511555264865
0.052315174753852764,-0.09707774246539962
-0.15346075077940038,-0.0947355609456164
-0.14765507500398245,-0.08659913693193189
-0.1392935792808981,-0.09537535981192723
-0.15245699947584565,-0.09556311364550019
0.8776263112738255,-0.017945513260119075
-0.1531064607317476,-0.0945737173872942
-0.07470862968573447,-0.07022339406827063
-0.1516531426947179,-0.09385477074751171
-0.15224245098439004,-0.09470535426896552
-0.1555981375829694,-0.09765711169197633
-0.15465660365840914,-0.09602475583793914
-0.10915025816878457,-0.07544576049787234
-0.1523444051887072,-0.09483389406236334
-0.160081543070511,-0.09924412116018275
-0.007558346171762959,-0.09690699408084592
-0.1211537991785235,-0.07009826328050028
-0.11025776532236217,-0.09421098922175801
-0.15282627656763334,-0.09489941465472158
-0.15325833288484175,-0.09479192050519157
-0.04465746372561177,-0.012159201784515194
-0.13265111952856296,-0.06925657077578132
-0.06524295814988386,-0.08761297007622121
-0.15035846316136386,-0.09573878257739407
-0.12080945972696813,-0.04657944557627536
-0.006439301805166063,-0.01946149063967533
-0.15348757121604015,-0.09470621707247508
-0.15467405339824497,-0.09693998187062215
-0.12889638211164697,-0.06137504204518624
-0.11881879128282778,-0.09515654436082631
-0.10978103710411771,-0.09451023164258272
2.3144156887972347,0.01786442183345541
-0.04994445939543929,-0.09559340682638574
0.11143407702311317,-0.08835037325161628
2.3872624362790034,-0.09602656720764945
-0.15356300658498218,-0.09471345121115002
-0.046425488645797375,0.008407569875744257
-0.10243651612473845,-0.0863857974986303
-0.1458498420345159,-0.0945503741804676
-0.1386452565577505,-0.09520625374684212
-0.15079621818281694,-0.06193015866096924
-0.06363719185378613,-0.06918687317457492
-0.06342215529695105,-0.10153719097793512
-0.13075773276855143,-0.09548816054972309
-0.13652239122634535,128.4735760274028
0.019378906184346404,-0.18173682072176847
-0.1512742154094819,-0.09588221266332583
-0.14513526762838316,-0.09507224242841558
-0.15334760116493318,-0.09513674803890207
-0.15303407683639292,-0.09386577099046202
-0.15298686616861704,-0.0946353490949363
-0.007795596222322021,0.076908213500959
-0.15307704435643557,-0.09449946766963628
0.028032363911428024,-0.0022607137420525797
-0.14271347651988747,-0.0839630450469597
-0.1063447516637337,-0.09575834285894196
-0.029834083899989195,-0.09664631935813033
-0.11896979193649387,-0.09544244134646752
-0.14466776228421155,-0.09574434391824782
-0.15393915264790842,-0.0951791836486974
-0.1445464977005386,-0.08512935608362104
-0.0812870817695171,-0.08869017298068516
-0.09514236089293368,-0.046896958573883256
-0.15348829094262373,-0.09515724665158314
-0.15383186562941648,-0.09515368712693206
-0.11555777295674663,0.07596179374984109
-0.15067181465911908,-0.06855005772309739
2.0317282565070536,-0.012745522148173816
-0.15424440054103244,-0.09519914552532432
-0.1540318660510707,-0.09516188462461687
-0.11248911714657879,-0.09410167296771012
-0.15481441484868105,-0.0961822388518031
-0.03365809261250944,-0.07090453610385487
-0.12267221414424702,-0.09384248370046815
-0.12660026473901173,-0.0942171412424609
0.5496346937633644,0.38802791058762054
-0.1251036064932083,-0.08800390503925246
-0.1412583657885019,-0.0923313330310194
-0.14375120124358212,-0.07948535512835136
-0.15312293814762948,-0.09499612806287772
0.04292143503637688,-0.07659536989664663
-0.1485809963938576,-0.06045984587172433
-0.15412112324312666,-0.0950675818005417
-0.14954205482724567,-0.09024434414535742
-0.15365065416130844,-0.09495418534192183
-0.1163123914626554,-0.062434089541179134
-0.027314267410084053,-0.026863501107081886
-0.14014363201175764,-0.096668210048828
-0.15294692124918474,-0.09451904912458088
-0.1537854977550716,-0.09540233671336769
-0.05728685113457192,-0.09664044655174757
-0.1349610693358524,-0.09486770179847398
-0.10828008654093414,-0.0942850154342124
127.36695912860401,-0.022613212522430665
-0.11558892159835919,-0.08663908888850708
-0.05006688370448808,-0.09060851840983353
-0.15362028042160256,-0.09479268806429422
-0.1488559929833336,-0.05312252659820476
-0.15342039509125724,-0.09485686612374877
-0.13916233906438863,-0.09480285964369196
-0.08548769792033328,-0.0945492704546924
-0.07454754892036934,-0.09551720304444981
-0.08262033572211719,-0.0936652477468556
-0.14247288976458755,-0.09419594770896915
-0.11133075015021819,0.03701270305230388
-0.1518134013485894,-0.07890809675753646
-0.07305494112623233,-0.07936824948019838
-0.11673069176143362,-0.05487102264686403
-0.15281142508496712,-0.09625095563229091
-0.15347899390217443,-0.09483599413878953
-0.15743750873765722,-0.09800603114364899
-0.1537426666443286,-0.00960262408885939
-0.13835211222695099,-0.09473778346311815
0.011706146393776314,-0.0363641096481411
-0.136773395092853,-0.095327210059326
-0.13551754512074068,-0.09499474591991915
-0.10155122898405651,-0.04708611319517318
-0.1534079095521151,-0.09490659420749553
-0.08554777549749173,-0.08618634393699048
-0.11485734613584501,-0.09528266700521072
-0.11909696490761532,-0.09529015608606932
-0.1387079970961104,-0.09518713749614247
-0.13063793110199987,-0.09522608439380457
-0.1488473777969413,-0.0938674013810866
-0.13036399188487452,-0.09503315576254431
-0.1164866443540294,-0.018546730517140626
-0.15331173158266864,-0.09456723578518493
-0.11577152121082097,-0.09548556604958114
0.057480026414935735,0.01263698961353392
-0.1534850540588043,-0.09461111521226856
-0.15324843294400314,-0.0947051772388457
-0.14552564086912734,-0.09474223076128425
-0.14596299454734366,-0.09445106680513972
-0.15335348062750884,-0.09465927430772872
-0.01300670098715581,-0.0024915085930164076
-0.13326766689912564,-0.06821044567729789
-0.15339274447937898,-0.09512406490916148
-0.13407918952972225,-0.0785631902870026
-0.1073075114390283,-0.09575528142814763
-0.0936922552048325,-0.0865846677255993
-0.03798318019735249,-0.09603343387663668
-0.15301890462689263,-0.09581494462013725
-0.12661567912940808,-0.0870454938369733
-0.12748120358172527,-0.08457838666624215
-0.15058679804459135,-0.07964720627635055
-0.0700800413468775,-0.04728270034646568
-0.15287347446495828,-0.09430127148419055
-0.062008513149458364,-0.03544811859282907
-0.08930991829885981,0.04554998569963635
-0.15180521760953028,-0.09533859807342555
-0.055576483240193805,-0.06331450996249746
-0.15440419380252987,-0.09527113951624887
-0.10359129889782173,-0.08105170808555115
-0.15084714492109902,-0.09611889456957441
-0.08514384946256287,0.1062782029718569
-0.1384766593952179,-0.09472868636343758
0.37002131026766566,0.4425000009695032
-0.12303362453911153,-0.0958781379472904
-0.11393677218554911,-0.08105399518660705
-0.15601543781146143,-0.09672272172295632
-0.14632671986292753,-0.09486530204229472
0.1480774883402809,-0.0748081130649537
-0.15321238008297525,-0.09474223525577102
-0.15331171934201668,-0.09486132684769345
-0.1377123170965948,-0.09470475256143825
-0.12201094672722443,-0.029141352798226387
-0.13141856045849146,-0.07952442951143343
0.5510454720290846,0.16000318401120026
-0.11033831550370936,-0.08661805488403514
-0.14415412890538912,-0.08704635670017315
-0.1304990285057709,-0.03671441946250694
-0.07686501059655394,-0.09431490483435513
-0.15268938464348603,-0.09450369643871506
-0.09874211546099411,-0.09561055020063378
-0.15106437951164414,-0.08498848051529798
-0.1533526005582701,-0.09481271475720192
-0.11382481753116214,-0.06288684104135783
0.354283430221439,0.20089488438814335
-0.059465358132583065,-0.09429574867506295
-0.1078522239556077,-0.06242245598566024
-0.1525423458282097,-0.09537776769700786
-0.037638559368352476,-0.09459780162585664
-0.07834714923881268,-0.07789965364002308
-0.15321966302081452,-0.07893785638665389
-0.02869447271488557,-0.0987418391757315
-0.1292339340762429,-0.07960415051348045
-0.15308272187974564,-0.09472207418052123
-0.15287062359240416,-0.0951040946753772
-0.11904609492017548,-0.09494189830570199
-0.05944078987451442,-0.07663770846034024
-0.13901532196881286,-0.09486769574357387
-0.09951718357634645,-0.06024481121654362
-0.1522375344557574,-0.09446828400213987
-0.15021321401084095,-0.09463437361600036
-0.13243202143151392,-0.07694454590192468
-0.13601754398145718,-0.09551907945425712
-0.1117152008737008,-0.08616024281390199
0.1977291625259253,-0.09530804873713848
0.7011679597853693,-0.09503464650621252
-0.14923000488933214,-0.09500442325332796
-0.1330333664578418,-0.0940847618191244
0.10804130696563971,-0.014518420225549859
-0.15330930855134325,-0.09462955638813858
-0.14999477169314063,-0.07874433505589092
-0.07199266314886033,-0.0946152620768762
-0.1538232080743127,-0.0952694220202596
-0.15111110802988534,-0.09503584480961638
-0.11022004369834176,-0.09405335003032199
-0.10958632784447722,-0.09502667497582845
-0.09696984457964346,-0.0966895515634066
-0.1456669778665084,-0.084827534389736
-0.15171264659165248,-0.09506472930246537
-0.14394741146574253,-0.0951233404665381
3.346668333779614E-4,0.06788781674581472
-0.13128215486092237,-0.09959248051371945
-0.15341712785633346,-0.0942744079202079
-0.14435481154046803,-0.09486767695148475
-0.12196686908020339,-0.09451929630131646
-0.15016041566483884,0.16322991649082602
-0.03790013203920333,-0.06960997200909398
-0.15339880103016162,-0.09479779226675998
-0.15313940223973543,-0.09528439875465458
-0.05932124801017835,-0.08746648591218147
-0.08244618056180845,-0.08618450015895739
-0.14779781925070073,0.0024430661363565834
0.1107574928019311,-0.09773430251119995
-0.1532773960446761,-0.09470189869217756
1.6310058740117597,-0.09579332337577125
-0.13520582495695588,-0.08561619628404968
-0.12544440817017388,-0.09527083229711
-0.1533480397655376,-0.09460289026485488
-0.1458986889902603,-0.08675780014000689
-0.15114752021521657,-0.09518730371825927
1.5994659253371453,-0.07740290466092803
-0.04636830116551875,0.04963493383652852
-0.02094877271240953,-0.05742115919040155
-0.11904373299874006,-0.0955729524878477
-0.11089006015459081,-0.09701226402818806
-0.03147379396999522,-0.028382833260933125
-0.15407056401633562,-0.0961310143604752
2.6446460551604227,0.03451942355642207
-0.1350916357962337,-0.07576831175201501
-0.14526021216083998,-0.09513927370929497
-0.1525748932043752,-0.0945935653400422
-0.12293074367557127,-0.07979395189469743
-0.13156639219574176,-0.06431505046928272
-0.15376633018884808,-0.0989416014877099
-0.12993328534773024,-0.09511967622480977
-0.12142149108931058,-0.08647294212773177
-0.13954270287495818,-0.0948740623851947
-0.06733175184526789,-0.09402782069916904
-0.10419994173596958,-0.07936300170155183
0.736430866589023,-0.09671805263515636
-0.02396139416610305,-0.05879363052064637
-0.11907657747161857,-0.09496331857784471
0.8226180985252576,-0.01214060014245745
-2.143083931941363E-4,0.02742064098235576
-0.1373722245688431,-0.09478441971943556
-0.04912069110949313,-0.01167852149749534
-0.12986542316572242,-0.09531514900097905
-0.15323905933549914,-0.09456643809585998
-0.07181293885727122,-0.0862910047710882
-0.1450288916474132,-0.09460359420568039
0.811828856902289,0.19296391814567937
-0.15339158813594092,-0.09456189723393792
-0.15148940599587624,-0.0623779728883008
-8.859229072337338E-4,-0.09631057510336015
-0.1531976384424627,0.8099858093123814
-0.15007486310847637,-0.09494956776869909
1.5440789283577,-0.05621615338908989
-0.151185192908098,-0.0947585896788215
-0.15334666859125026,-0.0945026983724974
-0.15331544595029445,-0.0944000908150637
-0.13277239843267305,-0.0466739938708135
-0.06271415445160843,-0.07154157449676246
-0.15367188955348515,-0.09470022809773851
-0.14590348135484044,-0.0945004480985888
-0.08431869435871074,-0.09553713137233603
-0.05247926334136901,-0.0785949206147871
-0.12109855436508261,0.02019911325436412
-0.15295157737513188,-0.09480995254430055
-0.15255003305448897,-0.0945888980933803
-0.13092252589832884,-0.09564825752892017
-0.14599780101253879,-0.04517324602343194
-0.1535619902933152,-0.09478868596928677
-0.14207874974788118,-0.02929584890410537
-0.1362091826575711,-0.09453462418203824
-0.14787652479679628,-0.09427432337336518
-0.14777844866965564,-0.062198931945310114
-0.1349061833999431,-0.0951021641218225
-0.11642169226372398,-0.09532498267424862
-0.036856933833963296,-0.053633714544945435
-0.14644007602486206,-0.09480627450566226
-0.1433689360224533,-0.08656439247006639
-0.15305077913979137,-0.07926773000843579
-0.15286397322626774,-0.09430005241300057
-0.15253829354268034,-0.09467747227130677
-0.13673451202738526,0.07186654473584836
-0.10839348390195254,-0.08042943951425431
-0.15326731874673452,-0.09458116779385832
-0.14610179093758702,-0.09461859492869296
-0.15254897342728502,-0.09523817011425659
-0.014667520976849424,-0.08638998333265982
-0.15345387451176518,-0.09494985922337366
-0.13848039604632995,-0.09467429065878397
-0.14877597353829905,-0.09423869397425752
-0.12377450841787499,-0.05252216634337446
-0.13883269531194203,-0.09627177951125925
-0.09036882918663168,-0.05753269583357685
-0.026346782893263934,0.021584934052619378
-0.07938480507721048,-0.07892179422933385
-0.11552197146986648,-0.055050158767923754
-0.15151299866894136,-0.09457498280256664
-0.01688513247975437,-0.037711162736866574
-0.11459564921797148,-0.09682328082863952
-0.07692108677667965,-0.0883439915472512
-0.15509338785190155,-0.09597849252024104
-0.11734810232862565,-0.0785062336734752
-0.1499567674666969,-0.06103865362026262
-0.15315344333266837,-0.09438880922121737
-0.1317640942886988,-0.09468026480874467
-0.14540353542649745,-0.09424231945495636
-0.11382717594463604,-0.05381999438141052
-0.12185410420189181,-0.09498082166621265
-0.14433342082615377,-0.09659887434459218
-0.052658965041524126,-0.028319374409394544
-0.1661320313971471,-0.03371787445617521
-0.15316649132287885,-0.09487963228905705
-0.1378969716176259,-0.07964885461870348
-0.08899017692092669,-0.06138016569265651
0.23356231039647846,0.0038165707181699103
-0.0958573491914967,0.027642183507387976
-0.10923682540678731,-0.028134885666680327
-0.13333992991947302,-0.06388072133276872
-0.1515010659748011,-0.09462336577790989
-0.11749687255677925,-0.09477139627959193
-0.15240852039881742,-0.09482495363316941
-0.1507584826697696,-0.0639038280567091
-0.15160557244690923,-0.09572705511172454
-0.12111867173690366,-0.09727447063698985
-0.012717648567134357,-0.0965165874089082
-0.14003567050155905,-0.09513456944861547
-0.1460078129032931,-0.09487439636181272
0.0576737873925867,0.0382297409483358
-0.15341572913905036,-0.0945517707488598
-0.14347872623885133,-0.06178349079624219
-0.15345308676060965,-0.0945997605041593
-0.1531390613188704,-0.09460285082201178
-0.11749032718632743,-0.06379243013140887
-0.15290265457677213,-0.09460563916016229
-0.15762166445832151,-0.09901331070489226
-0.09154764046718905,-0.045403854839573855
-0.1432020246029461,-0.08717784693695935
-0.14692067740464862,-0.06883856023314085
-0.11675725789436733,-0.01694295948568296
-0.15299985831083504,-0.0947122894555819
-0.0824563051551753,-0.0862089111724606
-0.09151995440672804,-0.08638910105401065
-0.058272256367542255,-0.027638238458351085
-0.15284684454323474,-0.09490624677319974
-0.1172419158581213,-0.07948573292307204
-0.10320303102047607,-0.08792259850331953
-0.15296238656651417,-0.09476965653698256
-0.13309205851128386,-0.08484454069216413
-0.13288132049779522,-0.06209603416732426
-0.10128501050470956,-0.07822554614527927
-0.16406188871062297,-0.10235290723702431
-0.08480558677978454,-0.09542746076455913
0.09241376018382735,-0.09745365061309613
-0.13601470124611836,-0.04201089863909016
0.43782103587216553,0.13979081296262705
-0.153239354279778,-0.09518213096676141
-0.03171545976784246,-0.04326312228391871
-0.10746399395068944,-0.09534465453625235
-0.11881398082599591,-0.07919952778402857
-0.13158589788267555,-0.09693613590545758
-0.10587993226035529,-0.057531905093989706
2.415935353892421,-0.09590329719153466
-0.11837257030297406,-0.09570731251186072
-0.15316978356212319,-0.09490153576493698
-0.14437366528008577,-0.09470789404319482
-0.15341521318999446,-0.09465827571227735
-0.1379677234270224,-0.09709356812033718
-0.13657121750813628,-0.09409851889839048
0.5982360197616611,-0.15617650484831305
-0.14783491283729744,-0.0742557246107466
-0.10203842361428889,-0.09409074837734437
0.10836306069368165,-0.09852598383702085
-0.1534421169040515,-0.09491666062369944
